SYMBOL,SERIES_x,PRICE_RANGE,PRICE_BAND,TRADED_VALUE,SERIES_y,SERIES,VAR,is_fno,category
SUPREMEIND,TL,3849.80-3927.40,1.0,837719648.6666666,EQ,TL,13.82,False,Only Delivery
SUPREMEINF,BE,84.31-93.18,5.0,1702094.4066666665,BZ,BE,0.0,False,Only Delivery
SUPREMEINF,BL,87.86-89.63,1.0,1702094.4066666665,BZ,BL,0.0,False,Only Delivery
SUPREMEINF,BZ,84.31-93.18,5.0,1702094.4066666665,BZ,BZ,0.0,False,Only Delivery
SUPREMEINF,EQ,84.31-93.18,5.0,1702094.4066666665,BZ,EQ,0.0,False,Only Delivery
SUPREMEINF,IQ,23.13-25.56,4.99,1702094.4066666665,BZ,IQ,0.0,False,Only Delivery
SUPREMEINF,RL,71.00-106.50,20.0,1702094.4066666665,BZ,RL,0.0,False,Only Delivery
SUPREMEPWR,SL,162.30-243.40,19.99,10388541.666666666,SM,SL,0.0,False,Only Delivery
SUPREMEPWR,SM,162.30-243.40,19.99,10388541.666666666,SM,SM,0.0,False,Only Delivery
SUPREMEPWR,SQ,52.00-78.00,20.0,10388541.666666666,SM,SQ,0.0,False,Only Delivery
SUPREMEPWR,ST,162.30-243.40,19.99,10388541.666666666,SM,ST,0.0,False,Only Delivery
SUPRIYA,BE,637.00-955.50,20.0,707480947.5166667,EQ,BE,18.04,False,5x
SUPRIYA,BL,788.30-804.20,1.0,707480947.5166667,EQ,BL,18.04,False,Only Delivery
SUPRIYA,EQ,637.00-955.50,20.0,707480947.5166667,EQ,EQ,18.04,False,5x
SUPRIYA,IQ,628.00-942.00,20.0,707480947.5166667,EQ,IQ,18.04,False,Only Delivery
SUPRIYA,RL,716.65-875.85,10.0,707480947.5166667,EQ,RL,18.04,False,Only Delivery
SUPTANERY$,AF,6.81-8.32,9.98,0.0,,AF,9999.0,False,Only Delivery
SUPTANERY$,BL,7.49-7.64,0.99,0.0,,BL,9999.0,False,Only Delivery
SUPTANERY$,EQ,6.05-9.08,20.03,0.0,,EQ,9999.0,False,Only Delivery
SUPTANERY$,RL,6.81-8.32,9.98,0.0,,RL,9999.0,False,Only Delivery
SURAJ$,AF,323.95-395.90,10.0,0.0,,AF,9999.0,False,Only Delivery
SURAJ$,BE,341.95-377.90,4.99,0.0,,BE,9999.0,False,Only Delivery
SURAJ$,BL,356.35-363.50,0.99,0.0,,BL,9999.0,False,Only Delivery
SURAJ$,EQ,341.95-377.90,4.99,0.0,,EQ,9999.0,False,Only Delivery
SURAJ$,RL,323.95-395.90,10.0,0.0,,RL,9999.0,False,Only Delivery
SURAJEST,BE,231.45-347.15,20.0,41570907.65,EQ,BE,19.31,False,5x
SURAJEST,BL,286.40-292.15,0.99,41570907.65,EQ,BL,19.31,False,Only Delivery
SURAJEST,EQ,231.45-347.15,20.0,41570907.65,EQ,EQ,19.31,False,5x
SURAJEST,IQ,235.30-352.90,19.99,41570907.65,EQ,IQ,19.31,False,Only Delivery
SURAJEST,RL,260.40-318.20,9.99,41570907.65,EQ,RL,19.31,False,Only Delivery
SURAJLTD,BE,227.95-341.85,19.99,1428444.0666666667,EQ,BE,16.16,False,Only Delivery
SURAJLTD,BL,282.05-287.70,0.99,1428444.0666666667,EQ,BL,16.16,False,Only Delivery
SURAJLTD,EQ,227.95-341.85,19.99,1428444.0666666667,EQ,EQ,16.16,False,Only Delivery
SURAJLTD,IQ,225.10-337.60,19.99,1428444.0666666667,EQ,IQ,16.16,False,Only Delivery
SURAJLTD,RL,256.45-313.35,9.99,1428444.0666666667,EQ,RL,16.16,False,Only Delivery
SURAKSHA,BE,259.25-388.85,20.0,9841305.5,EQ,BE,10.89,False,5x
SURAKSHA,BL,320.80-327.25,1.0,9841305.5,EQ,BL,10.89,False,Only Delivery
SURAKSHA,EQ,259.25-388.85,20.0,9841305.5,EQ,EQ,10.89,False,5x
SURAKSHA,IQ,253.40-380.10,20.0,9841305.5,EQ,IQ,10.89,False,Only Delivery
SURAKSHA,RL,291.65-356.45,10.0,9841305.5,EQ,RL,10.89,False,Only Delivery
SURANACORP,BE,0.70-0.80,6.67,0.0,,BE,9999.0,False,Only Delivery
SURANACORP,BL,0.70-0.80,6.67,0.0,,BL,9999.0,False,Only Delivery
SURANACORP,BZ,0.70-0.80,6.67,0.0,,BZ,9999.0,False,Only Delivery
SURANACORP,EQ,0.70-0.80,6.67,0.0,,EQ,9999.0,False,Only Delivery
SURANACORP,IQ,1.35-1.45,3.57,0.0,,IQ,9999.0,False,Only Delivery
SURANACORP,RL,0.60-0.90,20.0,0.0,,RL,9999.0,False,Only Delivery
SURANASOL,BE,24.92-37.38,20.0,2091566.0033333332,EQ,BE,17.87,False,3x
SURANASOL,BL,30.83-31.46,1.01,2091566.0033333332,EQ,BL,17.87,False,Only Delivery
SURANASOL,EQ,24.92-37.38,20.0,2091566.0033333332,EQ,EQ,17.87,False,3x
SURANASOL,IQ,25.08-37.63,20.01,2091566.0033333332,EQ,IQ,17.87,False,Only Delivery
SURANASOL,RL,24.92-37.38,20.0,2091566.0033333332,EQ,RL,17.87,False,Only Delivery
SURANAT&P,BE,17.12-25.69,20.02,2520603.92,EQ,BE,22.02,False,3x
SURANAT&P,BL,21.19-21.62,1.0,2520603.92,EQ,BL,22.02,False,Only Delivery
SURANAT&P,EQ,17.12-25.69,20.02,2520603.92,EQ,EQ,22.02,False,3x
SURANAT&P,IQ,17.11-25.66,19.99,2520603.92,EQ,IQ,22.02,False,Only Delivery
SURANAT&P,RL,17.12-25.69,20.02,2520603.92,EQ,RL,22.02,False,Only Delivery
SURANI,SL,65.65-98.45,19.99,0.0,,SL,0.0,False,Only Delivery
SURANI,SM,65.65-98.45,19.99,0.0,,SM,0.0,False,Only Delivery
SURANI,SO,65.65-98.45,19.99,0.0,,SO,0.0,False,Only Delivery
SURANI,SQ,41.60-62.40,20.0,0.0,,SQ,0.0,False,Only Delivery
SURANI,ST,65.65-98.45,19.99,0.0,,ST,0.0,False,Only Delivery
SURATRAML$,AF,5.40-6.61,10.07,0.0,,AF,9999.0,False,Only Delivery
SURATRAML$,BL,5.94-6.07,1.08,0.0,,BL,9999.0,False,Only Delivery
SURATRAML$,EQ,4.80-7.21,20.07,0.0,,EQ,9999.0,False,Only Delivery
SURATRAML$,RL,5.40-6.61,10.07,0.0,,RL,9999.0,False,Only Delivery
SURBHIN$,AF,21.57-26.36,9.99,0.0,,AF,9999.0,False,Only Delivery
SURBHIN$,BL,23.73-24.20,0.98,0.0,,BL,9999.0,False,Only Delivery
SURBHIN$,EQ,22.77-25.16,4.99,0.0,,EQ,9999.0,False,Only Delivery
SURBHIN$,RL,21.57-26.36,9.99,0.0,,RL,9999.0,False,Only Delivery
SURJIND$,AF,44.98-54.97,9.99,0.0,,AF,9999.0,False,Only Delivery
SURJIND$,BL,49.48-50.47,0.99,0.0,,BL,9999.0,False,Only Delivery
SURJIND$,EQ,39.98-59.97,20.0,0.0,,EQ,9999.0,False,Only Delivery
SURJIND$,RL,44.98-54.97,9.99,0.0,,RL,9999.0,False,Only Delivery
SURYAAMBA$,AF,121.50-148.50,10.0,0.0,,AF,9999.0,False,Only Delivery
SURYAAMBA$,BL,133.65-136.35,1.0,0.0,,BL,9999.0,False,Only Delivery
SURYAAMBA$,EQ,108.00-162.00,20.0,0.0,,EQ,9999.0,False,Only Delivery
SURYAAMBA$,RL,121.50-148.50,10.0,0.0,,RL,9999.0,False,Only Delivery
SURYAGROIL,BE,1.36-2.04,20.0,0.0,,BE,9999.0,False,Only Delivery
SURYAGROIL,EQ,1.36-2.04,20.0,0.0,,EQ,9999.0,False,Only Delivery
SURYAINDI$,AF,16.42-20.07,10.0,0.0,,AF,9999.0,False,Only Delivery
SURYAINDI$,BL,18.06-18.43,1.01,0.0,,BL,9999.0,False,Only Delivery
SURYAINDI$,EQ,17.33-19.16,5.02,0.0,,EQ,9999.0,False,Only Delivery
SURYAINDI$,RL,16.42-20.07,10.0,0.0,,RL,9999.0,False,Only Delivery
SURYALA$,AF,291.75-356.55,10.0,0.0,,AF,9999.0,False,Only Delivery
SURYALA$,BL,320.90-327.35,0.99,0.0,,BL,9999.0,False,Only Delivery
SURYALA$,EQ,259.35-388.95,19.99,0.0,,EQ,9999.0,False,Only Delivery
SURYALA$,RL,291.75-356.55,10.0,0.0,,RL,9999.0,False,Only Delivery
SURYALAXMI,BE,49.36-74.04,20.0,573819.8666666667,EQ,BE,17.81,False,Only Delivery
SURYALAXMI,BL,61.08-62.31,1.0,573819.8666666667,EQ,BL,17.81,False,Only Delivery
SURYALAXMI,EQ,49.36-74.04,20.0,573819.8666666667,EQ,EQ,17.81,False,Only Delivery
SURYALAXMI,IQ,50.06-75.09,20.0,573819.8666666667,EQ,IQ,17.81,False,Only Delivery
SURYALAXMI,RL,49.36-74.04,20.0,573819.8666666667,EQ,RL,17.81,False,Only Delivery
SURYAROSNI,BE,242.50-363.70,19.99,169925041.18333334,EQ,BE,18.67,False,5x
SURYAROSNI,BL,300.10-306.10,0.99,169925041.18333334,EQ,BL,18.67,False,Only Delivery
SURYAROSNI,EQ,242.50-363.70,19.99,169925041.18333334,EQ,EQ,18.67,False,5x
SURYAROSNI,IQ,244.40-366.50,19.99,169925041.18333334,EQ,IQ,18.67,False,Only Delivery
SURYAROSNI,RL,242.50-363.70,19.99,169925041.18333334,EQ,RL,18.67,False,Only Delivery
SURYODAY,BE,121.64-182.47,20.0,56985305.586666666,EQ,BE,17.16,False,5x
SURYODAY,BL,150.53-153.58,1.0,56985305.586666666,EQ,BL,17.16,False,Only Delivery
SURYODAY,EQ,121.64-182.47,20.0,56985305.586666666,EQ,EQ,17.16,False,5x
SURYODAY,IQ,123.85-185.78,20.0,56985305.586666666,EQ,IQ,17.16,False,Only Delivery
SURYODAY,RL,136.85-167.26,10.0,56985305.586666666,EQ,RL,17.16,False,Only Delivery
SURYVANSPG,EQ,10.04-15.06,20.0,0.0,,EQ,9999.0,False,Only Delivery
SUTLEJTEX,BE,28.56-42.85,20.01,929729.4966666667,EQ,BE,18.05,False,Only Delivery
SUTLEJTEX,BL,35.35-36.06,0.99,929729.4966666667,EQ,BL,18.05,False,Only Delivery
SUTLEJTEX,EQ,28.56-42.85,20.01,929729.4966666667,EQ,EQ,18.05,False,Only Delivery
SUTLEJTEX,IQ,28.01-42.02,20.01,929729.4966666667,EQ,IQ,18.05,False,Only Delivery
SUTLEJTEX,RL,28.56-42.85,20.01,929729.4966666667,EQ,RL,18.05,False,Only Delivery
SUULD,BE,1.66-1.83,4.87,268387.84,BZ,BE,9999.0,False,Only Delivery
SUULD,BL,1.73-1.76,0.86,268387.84,BZ,BL,9999.0,False,Only Delivery
SUULD,BZ,1.66-1.83,4.87,268387.84,BZ,BZ,9999.0,False,Only Delivery
SUULD,EQ,1.66-1.83,4.87,268387.84,BZ,EQ,9999.0,False,Only Delivery
SUULD,IQ,5.34-5.91,5.07,268387.84,BZ,IQ,9999.0,False,Only Delivery
SUULD,RL,1.40-2.10,20.0,268387.84,BZ,RL,9999.0,False,Only Delivery
SUULD,SL,56.35-62.25,4.97,268387.84,BZ,SL,9999.0,False,Only Delivery
SUULD,SM,56.35-62.25,4.97,268387.84,BZ,SM,9999.0,False,Only Delivery
SUULD,SO,56.35-62.25,4.97,268387.84,BZ,SO,9999.0,False,Only Delivery
SUULD,SQ,17.10-18.90,5.0,268387.84,BZ,SQ,9999.0,False,Only Delivery
SUULD,ST,56.35-62.25,4.97,268387.84,BZ,ST,9999.0,False,Only Delivery
SUVARNAQUA,EQ,2.64-3.96,20.0,0.0,,EQ,9999.0,False,Only Delivery
SUVEN,BE,177.57-217.04,10.0,27092752.593333334,EQ,BE,22.5,False,5x
SUVEN,BL,195.33-199.28,1.0,27092752.593333334,EQ,BL,22.5,False,Only Delivery
SUVEN,EQ,177.57-217.04,10.0,27092752.593333334,EQ,EQ,22.5,False,5x
SUVEN,IQ,184.24-225.19,10.0,27092752.593333334,EQ,IQ,22.5,False,Only Delivery
SUVEN,RL,157.84-236.77,20.0,27092752.593333334,EQ,RL,22.5,False,Only Delivery
SUVEN-RE,BE,1.85-4.25,39.34,0.0,,BE,9999.0,False,Only Delivery
SUVEN-RE,BL,3.00-3.10,1.64,0.0,,BL,9999.0,False,Only Delivery
SUVEN-RE,EQ,1.85-4.25,39.34,0.0,,EQ,9999.0,False,Only Delivery
SUVEN-RE,IQ,4.05-9.35,39.55,0.0,,IQ,9999.0,False,Only Delivery
SUVEN-RE,RL,2.75-3.35,9.84,0.0,,RL,9999.0,False,Only Delivery
SUVIDHAA,BE,3.53-4.32,10.06,324353.3433333333,EQ,BE,22.09,False,Only Delivery
SUVIDHAA,BL,3.89-3.96,0.89,324353.3433333333,EQ,BL,22.09,False,Only Delivery
SUVIDHAA,EQ,3.53-4.32,10.06,324353.3433333333,EQ,EQ,22.09,False,Only Delivery
SUVIDHAA,IQ,3.54-4.33,10.04,324353.3433333333,EQ,IQ,22.09,False,Only Delivery
SUVIDHAA,RL,3.53-4.32,10.06,324353.3433333333,EQ,RL,22.09,False,Only Delivery
SUYOG,BE,589.95-884.85,20.0,17290374.566666666,EQ,BE,19.21,False,5x
SUYOG,BL,730.05-744.75,1.0,17290374.566666666,EQ,BL,19.21,False,Only Delivery
SUYOG,EQ,589.95-884.85,20.0,17290374.566666666,EQ,EQ,19.21,False,5x
SUYOG,IQ,604.40-906.60,20.0,17290374.566666666,EQ,IQ,19.21,False,Only Delivery
SUYOG,RL,663.70-811.10,9.99,17290374.566666666,EQ,RL,19.21,False,Only Delivery
SUZLON,AF,53.99-65.98,9.99,9987145190.786667,EQ,AF,16.86,False,Only Delivery
SUZLON,BE,47.99-71.98,20.0,9987145190.786667,EQ,BE,16.86,False,5x
SUZLON,BL,59.39-60.58,0.99,9987145190.786667,EQ,BL,16.86,False,Only Delivery
SUZLON,EQ,53.99-65.98,9.99,9987145190.786667,EQ,EQ,16.86,False,5x
SUZLON,IQ,53.31-65.16,10.0,9987145190.786667,EQ,IQ,16.86,False,Only Delivery
SUZLON,RL,47.99-71.98,20.0,9987145190.786667,EQ,RL,16.86,False,Only Delivery
SUZLON,T0,59.39-60.58,0.99,9987145190.786667,EQ,T0,16.86,False,Only Delivery
SUZLON,TL,59.39-60.58,0.99,9987145190.786667,EQ,TL,16.86,False,Only Delivery
SUZLON-RE,BE,0.80-1.80,38.46,0.0,,BE,9999.0,False,Only Delivery
SUZLON-RE,BL,1.25-1.35,3.85,0.0,,BL,9999.0,False,Only Delivery
SUZLON-RE,EQ,0.80-1.80,38.46,0.0,,EQ,9999.0,False,Only Delivery
SUZLON-RE,IQ,1.60-3.70,39.62,0.0,,IQ,9999.0,False,Only Delivery
SUZLON-RE,RL,1.05-1.55,19.23,0.0,,RL,9999.0,False,Only Delivery
SUZLONFIBR,EQ,13.60-20.40,20.0,0.0,,EQ,9999.0,False,Only Delivery
SUZLONPP,BL,5.45-5.55,0.91,0.0,,BL,9999.0,False,Only Delivery
SUZLONPP,E1,4.40-6.60,20.0,0.0,,E1,9999.0,False,Only Delivery
SUZLONPP,X1,4.40-6.60,20.0,0.0,,X1,9999.0,False,Only Delivery
SVADMILLS,EQ,4.20-6.30,20.0,0.0,,EQ,9999.0,False,Only Delivery
SVAINDIA$,AF,7.31-8.94,10.03,0.0,,AF,9999.0,False,Only Delivery
SVAINDIA$,BE,7.72-8.53,4.98,0.0,,BE,9999.0,False,Only Delivery
SVAINDIA$,BL,8.04-8.21,1.05,0.0,,BL,9999.0,False,Only Delivery
SVAINDIA$,EQ,7.72-8.53,4.98,0.0,,EQ,9999.0,False,Only Delivery
SVAINDIA$,RL,7.31-8.94,10.03,0.0,,RL,9999.0,False,Only Delivery
SVAMSOF$,AF,5.80-7.09,10.01,0.0,,AF,9999.0,False,Only Delivery
SVAMSOF$,BL,6.38-6.51,1.01,0.0,,BL,9999.0,False,Only Delivery
SVAMSOF$,EQ,6.12-6.77,5.04,0.0,,EQ,9999.0,False,Only Delivery
SVAMSOF$,RL,5.80-7.09,10.01,0.0,,RL,9999.0,False,Only Delivery
SVARTCORP$,AF,3.76-4.59,9.94,0.0,,AF,9999.0,False,Only Delivery
SVARTCORP$,BL,4.13-4.22,1.08,0.0,,BL,9999.0,False,Only Delivery
SVARTCORP$,EQ,3.34-5.01,20.0,0.0,,EQ,9999.0,False,Only Delivery
SVARTCORP$,RL,3.76-4.59,9.94,0.0,,RL,9999.0,False,Only Delivery
SVGLOBAL$,AF,132.95-162.45,9.99,0.0,,AF,9999.0,False,Only Delivery
SVGLOBAL$,BL,146.25-149.15,0.98,0.0,,BL,9999.0,False,Only Delivery
SVGLOBAL$,EQ,132.95-162.45,9.99,0.0,,EQ,9999.0,False,Only Delivery
SVGLOBAL$,RL,132.95-162.45,9.99,0.0,,RL,9999.0,False,Only Delivery
SVJ$,SM,329.50-364.15,5.0,0.0,,SM,9999.0,False,Only Delivery
SVLL,BE,724.50-800.70,5.0,2713041.9166666665,EQ,BE,17.29,False,Only Delivery
SVLL,BL,755.00-770.20,1.0,2713041.9166666665,EQ,BL,17.29,False,Only Delivery
SVLL,EQ,724.50-800.70,5.0,2713041.9166666665,EQ,EQ,17.29,False,Only Delivery
SVLL,IQ,736.40-813.90,5.0,2713041.9166666665,EQ,IQ,17.29,False,Only Delivery
SVLL,RL,686.35-838.85,10.0,2713041.9166666665,EQ,RL,17.29,False,Only Delivery
SVLL,SL,122.55-135.45,5.0,2713041.9166666665,EQ,SL,17.29,False,Only Delivery
SVLL,SM,103.20-154.80,20.0,2713041.9166666665,EQ,SM,17.29,False,Only Delivery
SVLL,SO,103.20-154.80,20.0,2713041.9166666665,EQ,SO,17.29,False,Only Delivery
SVLL,SQ,36.00-54.00,20.0,2713041.9166666665,EQ,SQ,17.29,False,Only Delivery
SVLL,ST,103.20-154.80,20.0,2713041.9166666665,EQ,ST,17.29,False,Only Delivery
SVPGLOB,BE,2.85-4.28,20.06,837378.4266666668,EQ,BE,18.06,False,Only Delivery
SVPGLOB,BL,3.53-3.60,0.98,837378.4266666668,EQ,BL,18.06,False,Only Delivery
SVPGLOB,EQ,2.85-4.28,20.06,837378.4266666668,EQ,EQ,18.06,False,Only Delivery
SVPGLOB,IQ,2.92-4.38,20.0,837378.4266666668,EQ,IQ,18.06,False,Only Delivery
SVPGLOB,RL,3.21-3.92,9.96,837378.4266666668,EQ,RL,18.06,False,Only Delivery
SVRL$,SM,206.80-310.20,20.0,0.0,,SM,9999.0,False,Only Delivery
SVS$,SM,11.66-12.89,5.01,0.0,,SM,9999.0,False,Only Delivery
SWADPOL$,AF,54.91-67.12,10.01,0.0,,AF,9999.0,False,Only Delivery
SWADPOL$,BL,60.40-61.63,1.01,0.0,,BL,9999.0,False,Only Delivery
SWADPOL$,EQ,54.91-67.12,10.01,0.0,,EQ,9999.0,False,Only Delivery
SWADPOL$,RL,54.91-67.12,10.01,0.0,,RL,9999.0,False,Only Delivery
SWANAGRO$,SM,49.60-74.40,20.0,0.0,,SM,9999.0,False,Only Delivery
SWANCORP,BE,364.00-546.00,20.0,353965271.2,EQ,BE,20.37,False,5x
SWANCORP,BL,450.45-459.55,1.0,353965271.2,EQ,BL,20.37,False,Only Delivery
SWANCORP,EQ,364.00-546.00,20.0,353965271.2,EQ,EQ,20.37,False,5x
SWANCORP,IQ,377.45-566.15,20.0,353965271.2,EQ,IQ,20.37,False,Only Delivery
SWANCORP,RL,364.00-546.00,20.0,353965271.2,EQ,RL,20.37,False,Only Delivery
SWANCORP,T0,450.45-459.55,1.0,353965271.2,EQ,T0,20.37,False,Only Delivery
SWANCORP,TL,450.45-459.55,1.0,353965271.2,EQ,TL,20.37,False,Only Delivery
SWANDEF,BE,771.30-852.45,5.0,3607171.375,BE,BE,0.0,False,Only Delivery
SWANDEF,BL,803.80-820.00,1.0,3607171.375,BE,BL,0.0,False,Only Delivery
SWANDEF,EQ,771.30-852.45,5.0,3607171.375,BE,EQ,0.0,False,Only Delivery
SWANDEF,IQ,9.50-10.50,5.0,3607171.375,BE,IQ,0.0,False,Only Delivery
SWANDEF,RL,730.75-893.05,10.0,3607171.375,BE,RL,0.0,False,Only Delivery
SWARAJ,SL,166.65-249.95,20.0,6886908.333333333,SM,SL,0.0,False,Only Delivery
SWARAJ,SM,166.65-249.95,20.0,6886908.333333333,SM,SM,0.0,False,Only Delivery
SWARAJ,SQ,44.80-67.20,20.0,6886908.333333333,SM,SQ,0.0,False,Only Delivery
SWARAJ,ST,166.65-249.95,20.0,6886908.333333333,SM,ST,0.0,False,Only Delivery
SWARAJENG,BE,3156.80-4735.20,20.0,31229437.36666667,EQ,BE,14.61,False,5x
SWARAJENG,BL,3906.60-3985.40,1.0,31229437.36666667,EQ,BL,14.61,False,Only Delivery
SWARAJENG,EQ,3156.80-4735.20,20.0,31229437.36666667,EQ,EQ,14.61,False,5x
SWARAJENG,IQ,3184.70-4776.90,20.0,31229437.36666667,EQ,IQ,14.61,False,Only Delivery
SWARAJENG,RL,3156.80-4735.20,20.0,31229437.36666667,EQ,RL,14.61,False,Only Delivery
SWARNSAR$,AF,27.34-33.41,9.99,0.0,,AF,9999.0,False,Only Delivery
SWARNSAR$,BL,30.07-30.68,1.0,0.0,,BL,9999.0,False,Only Delivery
SWARNSAR$,EQ,24.30-36.45,20.0,0.0,,EQ,9999.0,False,Only Delivery
SWARNSAR$,RL,27.34-33.41,9.99,0.0,,RL,9999.0,False,Only Delivery
SWASTH$,SM,25.60-38.40,20.0,0.0,,SM,9999.0,False,Only Delivery
SWASTIK,SL,24.95-37.35,19.9,246060.0,SM,SL,0.0,False,Only Delivery
SWASTIK,SM,24.95-37.35,19.9,246060.0,SM,SM,0.0,False,Only Delivery
SWASTIK,SQ,80.00-120.00,20.0,246060.0,SM,SQ,0.0,False,Only Delivery
SWASTIK,ST,24.95-37.35,19.9,246060.0,SM,ST,0.0,False,Only Delivery
SWASTIKA$,AF,86.33-105.52,10.0,0.0,,AF,9999.0,False,Only Delivery
SWASTIKA$,BL,94.97-96.88,1.0,0.0,,BL,9999.0,False,Only Delivery
SWASTIKA$,EQ,76.74-115.11,20.0,0.0,,EQ,9999.0,False,Only Delivery
SWASTIKA$,RL,86.33-105.52,10.0,0.0,,RL,9999.0,False,Only Delivery
SWASTIKAA$,SM,64.00-96.00,20.0,0.0,,SM,9999.0,False,Only Delivery
SWASTIVI$,AF,4.29-5.24,9.97,0.0,,AF,9999.0,False,Only Delivery
SWASTIVI$,BL,4.72-4.81,0.94,0.0,,BL,9999.0,False,Only Delivery
SWASTIVI$,EQ,3.81-5.72,20.04,0.0,,EQ,9999.0,False,Only Delivery
SWASTIVI$,RL,4.29-5.24,9.97,0.0,,RL,9999.0,False,Only Delivery
SWATIPRO$,AF,27.45-33.55,10.0,0.0,,AF,9999.0,False,Only Delivery
SWATIPRO$,BL,30.19-30.80,1.0,0.0,,BL,9999.0,False,Only Delivery
SWATIPRO$,EQ,28.97-32.02,5.0,0.0,,EQ,9999.0,False,Only Delivery
SWATIPRO$,RL,27.45-33.55,10.0,0.0,,RL,9999.0,False,Only Delivery
SWELECTES,BE,636.80-955.10,19.99,8213008.116666667,EQ,BE,24.24,False,5x
SWELECTES,BL,788.00-803.90,1.0,8213008.116666667,EQ,BL,24.24,False,Only Delivery
SWELECTES,EQ,636.80-955.10,19.99,8213008.116666667,EQ,EQ,24.24,False,5x
SWELECTES,IQ,641.50-962.20,20.0,8213008.116666667,EQ,IQ,24.24,False,Only Delivery
SWELECTES,RL,636.80-955.10,19.99,8213008.116666667,EQ,RL,24.24,False,Only Delivery
SWIGGY,BE,330.70-496.00,20.0,4685926092.383333,EQ,BE,15.19,False,5x
SWIGGY,BL,409.25-417.45,0.99,4685926092.383333,EQ,BL,15.19,False,Only Delivery
SWIGGY,EQ,330.70-496.00,20.0,4685926092.383333,EQ,EQ,15.19,False,5x
SWIGGY,IQ,322.00-482.90,19.99,4685926092.383333,EQ,IQ,15.19,False,Only Delivery
SWIGGY,RL,372.05-454.65,9.99,4685926092.383333,EQ,RL,15.19,False,Only Delivery
SWIGGY,T0,409.25-417.45,0.99,4685926092.383333,EQ,T0,15.19,False,Only Delivery
SWIGGY,TL,409.25-417.45,0.99,4685926092.383333,EQ,TL,15.19,False,Only Delivery
SWIL,BE,4.96-7.44,20.0,0.0,,BE,9999.0,False,Only Delivery
SWIL,EQ,4.96-7.44,20.0,0.0,,EQ,9999.0,False,Only Delivery
SWISSMLTR$,AF,20.19-24.68,10.01,0.0,,AF,9999.0,False,Only Delivery
SWISSMLTR$,BL,22.21-22.66,1.0,0.0,,BL,9999.0,False,Only Delivery
SWISSMLTR$,EQ,17.95-26.92,19.99,0.0,,EQ,9999.0,False,Only Delivery
SWISSMLTR$,RL,20.19-24.68,10.01,0.0,,RL,9999.0,False,Only Delivery
SWITCHTE$,AF,56.75-69.36,10.0,0.0,,AF,9999.0,False,Only Delivery
SWITCHTE$,BL,62.42-63.69,1.01,0.0,,BL,9999.0,False,Only Delivery
SWITCHTE$,EQ,56.75-69.36,10.0,0.0,,EQ,9999.0,False,Only Delivery
SWITCHTE$,RL,56.75-69.36,10.0,0.0,,RL,9999.0,False,Only Delivery
SWOJAS$,AF,12.98-15.87,10.02,0.0,,AF,9999.0,False,Only Delivery
SWOJAS$,BE,13.70-15.15,5.03,0.0,,BE,9999.0,False,Only Delivery
SWOJAS$,BL,14.28-14.57,1.01,0.0,,BL,9999.0,False,Only Delivery
SWOJAS$,EQ,13.70-15.15,5.03,0.0,,EQ,9999.0,False,Only Delivery
SWOJAS$,RL,12.98-15.87,10.02,0.0,,RL,9999.0,False,Only Delivery
SWRNASE$,AF,61.92-75.69,10.01,0.0,,AF,9999.0,False,Only Delivery
SWRNASE$,BL,68.12-69.49,1.0,0.0,,BL,9999.0,False,Only Delivery
SWRNASE$,EQ,65.36-72.25,5.01,0.0,,EQ,9999.0,False,Only Delivery
SWRNASE$,RL,61.92-75.69,10.01,0.0,,RL,9999.0,False,Only Delivery
SWSOLAR,BE,187.68-281.53,20.0,2147387555.2933333,EQ,BE,19.04,False,5x
SWSOLAR,BL,232.26-236.95,1.0,2147387555.2933333,EQ,BL,19.04,False,Only Delivery
SWSOLAR,EQ,187.68-281.53,20.0,2147387555.2933333,EQ,EQ,19.04,False,5x
SWSOLAR,IQ,190.96-286.44,20.0,2147387555.2933333,EQ,IQ,19.04,False,Only Delivery
SWSOLAR,RL,187.68-281.53,20.0,2147387555.2933333,EQ,RL,19.04,False,Only Delivery
SWSOLAR,T0,232.26-236.95,1.0,2147387555.2933333,EQ,T0,19.04,False,Only Delivery
SWSOLAR,TL,232.26-236.95,1.0,2147387555.2933333,EQ,TL,19.04,False,Only Delivery
SYBLY$,AF,1.71-2.09,10.0,0.0,,AF,9999.0,False,Only Delivery
SYBLY$,BE,1.80-1.99,5.01,0.0,,BE,9999.0,False,Only Delivery
SYBLY$,BL,1.88-1.91,0.79,0.0,,BL,9999.0,False,Only Delivery
SYBLY$,EQ,1.80-1.99,5.01,0.0,,EQ,9999.0,False,Only Delivery
SYBLY$,RL,1.71-2.09,10.0,0.0,,RL,9999.0,False,Only Delivery
SYLPH$,AF,0.73-0.90,10.43,0.0,,AF,9999.0,False,Only Delivery
SYLPH$,BL,0.81-0.83,1.22,0.0,,BL,9999.0,False,Only Delivery
SYLPH$,EQ,0.77-0.86,5.52,0.0,,EQ,9999.0,False,Only Delivery
SYLPH$,RL,0.73-0.90,10.43,0.0,,RL,9999.0,False,Only Delivery
SYLVANPLY,SL,52.80-79.20,20.0,196900.0,SM,SL,0.0,False,Only Delivery
SYLVANPLY,SM,52.80-79.20,20.0,196900.0,SM,SM,0.0,False,Only Delivery
